,LDA1,LDA2,Target
139,-1.609321889236037,-0.0014324043258685784,2
140,-1.0710632848536783,0.3134853611155066,2
141,-0.7426615441814775,0.4443901835075722,2
142,3.581754273181981,0.3186604255893995,1
143,-1.784071439990325,0.6337745500535996,2
144,-1.9418983313252527,0.6848984114015265,2
145,-0.5349604364017054,0.14392454283998718,2
146,2.2065779648348913,-1.5009341420275952,0
147,0.24516032578010954,-1.9668121678197314,0
148,-0.8806945556146135,-1.1865745501570575,2
149,-1.5965384430215221,0.09302467498652463,2
150,0.11050715200517604,-0.22764641880346623,1
151,-1.3801369250542619,-0.6907852784080719,2
152,0.11280811899528738,-1.114908153562974,1
153,-0.7817886457126453,-0.22026543826151918,2
154,1.2122312753289786,-1.7292639525821996,0
155,-0.2778630870406018,-0.570308046627012,0
156,-1.5968069329996426,0.715814671707601,2
157,-1.6970918395874124,0.2716565158238481,2
158,-0.8724645604861027,-1.049894511459391,2
159,-1.233505762757144,-0.6548073439695865,2
160,-1.2102519075566132,-0.002908232905057025,0
161,-1.568215354906606,0.3033012448934841,2
162,-1.7463387759937032,0.3044061263622108,2
163,1.0258831773173573,-1.06016564971297,0
164,-1.0035802352611867,-0.5558099989772873,2
165,-1.5271598769870454,0.5955293226487419,2
166,2.4830097030001905,0.8691853471784889,1
167,-0.009249461651198795,-1.1456128123530411,2
168,-0.8722699398808933,0.5729366133096352,2
169,1.6455413768621825,-1.8114396768694092,0
170,-0.11368395988417491,-1.2532468896325588,1
171,-1.6195367253778201,0.7420046628759054,2
172,-1.0901417090079506,0.05928988718652664,2
173,-0.3757144506762316,-1.0271334449015557,2
174,0.3750188355417529,0.9760857806636686,0
175,-0.4798053042722715,-0.4549185220402145,1
176,-0.34176162005526317,-0.7742094219044181,2
177,0.21945961392496188,-0.7118849179922859,0
178,-0.3036915267384438,-0.7121509612708289,0
179,0.14424230208570016,-0.2393056469145428,0
180,-1.8401869183008261,2.568855181460593,2
181,-1.1827394580568138,0.48087599963977934,1
182,3.1163933707146496,2.851775984579602,0
183,2.335340698673647,2.5349495753409856,0
184,2.139240182553078,1.1610603597575033,0
185,1.7622996743621115,-0.40289474496652355,0
186,1.2579004206659326,-0.7204541228052478,1
187,-1.3013021877106317,0.6026745028916551,2
188,2.1470022736480456,-0.09149539817088187,0
189,-1.361498515462866,0.6091106299428121,2
190,-1.7929425874495206,0.8772024433365395,2
191,1.2014705303429711,-2.4638615051933788,1
192,2.148457323549294,-0.1788239576749843,0
193,2.4500250920088726,0.9113562875505908,0
194,-1.3698581753136276,0.882967275163682,2
195,2.0233847130991305,1.801854638142165,0
196,-1.8593522607038562,0.9698953997661336,2
197,1.954882316537853,1.8436662351609825,0
198,-1.51704431390004,0.09898407164300052,2
199,-0.573374279846701,-1.4316351089356059,1
200,-0.3426851246541272,-2.1984770700882525,2
201,-1.3786569213011841,0.5832693937392348,2
202,-1.3599671981206793,0.7045301974015946,2
203,-0.5040255666892985,0.3351945535687289,2
204,-0.4109273859764307,-0.5951908363413813,2
205,0.07719984682083258,-0.3754742096878974,2
206,-1.4358017476173304,0.5049758966991376,2
207,-1.311516453034965,1.122201312151663,2
208,-0.9006005182590249,-0.4398654444531189,2
209,-0.9837977826941465,1.61722916235164,0
210,-1.6018889214321856,1.3417387321310816,2
211,-1.5525257633318117,0.5190763134236309,2
212,-1.5668974993123321,-0.22626128310444973,2
213,2.1632746232099533,0.21326534968189623,0
214,-1.1884146807474065,-0.4928677189954386,2
215,-1.5569306649106842,0.4028864171559572,1
216,-1.2596833017735596,0.5785034011872862,2
217,1.8894723953106038,-0.007161661393227123,0
218,2.1540932494334717,-0.9953288285725665,0
219,1.0658878608835527,-2.6395044324131303,0
220,-0.26273795238822106,-0.5520889296289375,2
221,-1.361376951455647,0.5956417049677163,2
222,1.1809652201721252,-2.131351120375692,0
223,-1.0705140669488684,0.15934222856716787,2
224,-1.2843487062464956,0.47166983859781125,2
225,-0.8229373567061901,0.904452262061048,2
226,-0.8550209721168629,0.2953529373561034,2
227,-1.879380897086482,0.16465665854704584,2
228,2.471627328657225,0.5104022924785226,0
229,-1.2548412093734294,-0.9123468704671348,2
230,0.09438347308979952,-0.2954052152361089,2
231,2.4872824025407367,2.0133095421713247,0
232,-0.9697038132208858,-0.3054368607775937,2
233,-1.0786197962316717,-0.15471535651791235,2
234,1.351500491106456,-2.5107529665073147,0
235,-1.6402942663162563,0.7507290717372133,2
236,-1.3028494616914958,0.06040727175815936,2
237,-1.3001537264857215,0.2121545058647573,2
238,0.754702854813912,-0.7963358647625499,0
239,2.3400579618634016,-0.6279710456624182,0
240,-1.3119753012308468,0.39335246555556186,1
241,0.8940445766437651,-0.13331180264573975,1
242,-1.3301893228661825,0.8584821975796589,2
243,3.139286652965663,0.7067284440025574,0
244,-1.8774923621135864,0.6267916843519457,2
245,-2.0901654496889446,0.8900405441694664,2
246,-1.6372653933925039,1.0543359518554467,2
247,1.8427130205523885,0.5415652742123899,0
248,-0.305136361692128,-0.06119942315599848,2
249,-0.8958882720089243,-1.0877836799341536,2
250,-0.9743866231521525,-0.26898088925908314,1
251,-1.5294998865368674,1.1233733809906223,0
252,-1.4292104400613967,-0.7074507328749758,2
253,2.805135133120923,-1.026498446791624,1
254,-1.090081439722712,-0.4208036410203908,2
255,4.267343137620081,1.7958068002160767,0
256,-0.7379593094452107,-0.4707414624675693,2
257,-1.7497982393404499,-0.006628051939095189,1
258,-1.0254241008235339,-0.4271038762861101,2
259,3.4609936283194322,-0.08697090546506915,0
260,-1.1698025366119276,0.38152845219343534,2
261,1.8676238824317684,1.4787840380096617,0
262,3.207532806888595,-0.8101437991865869,0
263,-1.4307871009239084,-0.22816989184060862,2
264,-1.5111799992759576,0.6297749920503997,2
265,0.8816476293900675,-1.3788099471749435,2
266,-1.1159036477221012,0.40069623527091347,2
267,-0.8536745840007739,0.25801683026641037,2
268,-1.9229336575851834,0.5856732627191681,2
269,-1.7462252476055826,0.6121171022127316,2
270,-1.4026349086643561,0.6997884688638438,2
271,2.404838325007081,-1.909802480914869,0
272,-0.7436077750934486,-0.6117334628410455,2
273,-1.45754346547988,0.2711605244344228,2
274,-1.3335966328883468,-0.07435370218650501,2
275,-1.6009480701064358,0.29302950285548557,2
276,0.6390383280206762,-0.5084533001872029,0
277,1.7825380273714404,-0.35972265764505285,0
278,-2.177826031488659,1.1539640735637926,1
279,-1.4397901757133371,0.6385332243545474,2
280,-0.5844074949362474,0.14962100443014115,2
281,-1.2874425549215611,1.1940611070920657,2
282,-0.6821702350188491,0.08441628566699073,2
283,-1.678044154539462,0.9730816048491737,2
284,-1.3969850822769152,-0.021065635699733024,2
285,-1.387884520904527,-0.14545205376069878,2
286,-1.4976310518391245,0.09605600401765067,1
287,-0.3181835529718765,-1.0066963422920314,2
288,-1.8582119025857824,0.17631601003309832,2
289,-1.7778260448290317,0.6692287350193569,2
290,-1.0154400821040082,-0.75245004097915,2
291,-1.6374023048155604,0.540096055968699,2
292,-1.117291832010275,-0.5988076297889632,1
293,-2.0596168375402173,-1.1487748361345176,2
294,0.3511156867023385,-0.24228069554940734,0
295,-1.7578909253601844,0.8093053611573049,2
296,-1.5264146694382787,0.6839633089307261,2
297,-1.2594484308555867,-0.19457229452315045,2
298,-1.6196655530729358,0.44358038299963803,2
299,-2.28064029574274,0.27880334685242414,2
300,-1.0880980182691993,-0.41222040658658293,2
301,-1.3197266728549348,0.5071613337101724,2
302,-2.0033007300482955,0.5115394235551138,2
303,1.5590723516558689,0.18225029391816086,0
304,2.39478613685735,0.29924510206580834,0
305,0.1474264566468469,-0.9199687966157598,1
306,-0.11881021925061827,-1.3112458312362139,2
307,2.3151169788429744,0.19212803876546655,0
308,-1.3621551403016983,-0.7225919350398138,2
309,2.33355610344839,0.06412570355952435,0
310,-0.8401898263813982,-0.16280425247931588,2
311,1.1598108097161437,-1.1042103523462279,0
312,-1.4229367121556349,0.5195306019674795,2
313,-0.5474276841165856,-0.11258183023540412,2
314,2.1257354854091175,0.005592368604802011,0
315,-1.1790583433873627,-0.3604816227467055,2
316,-1.8772639161268518,0.8092384380168371,2
317,-1.753027697780666,0.7207990978341359,2
318,-1.7065597809982382,0.14267194671188213,2
319,-0.4795580820242868,-0.5533736543905554,1
320,3.0530388987465127,2.3930895680808435,0
321,-1.5881056839302774,0.9649528389651347,2
322,-1.7642875963974909,0.5525237078624374,2
323,0.13080058850467344,-1.2843370791098565,2
324,0.08685927867056828,-1.7562386355925657,1
325,0.24621182548359657,-0.6417379421907256,2
326,-1.1919093750013237,-0.4118852579900428,2
327,-0.5988743355800021,-0.7387125810984992,2
328,-0.43327164802589513,-0.5750843628193919,1
329,-1.2862374788968407,-0.5766670094592513,1
330,-0.7067928528540116,-0.7126944696079824,1
331,2.322668648005469,0.4773239195473192,0
332,-1.3660992403674388,0.4141593912939608,2
333,-1.873598072687774,0.49594012173428875,2
334,-1.641380288939457,0.06821550526018906,2
335,-0.9185507888060354,0.22165491141014756,2
336,-0.961028109827492,1.8886373684323583,2
337,-2.3101787861416367,1.3656911535818215,2
338,-1.1531605593040026,-0.7885122580644159,2
339,-0.4712318011315225,-1.201581705097183,2
340,0.08398221504600545,-1.4322291512453995,1
341,0.24778509279092842,0.2540254384945672,0
342,-1.4720764417190793,0.24831195037530063,2
343,-1.0280653534611846,-0.11159913495002778,2
344,1.1634438948228552,-0.9095914562909052,1
345,-1.1838841287231154,-0.21142011233195668,2
346,0.853697837229216,-0.37632855129107035,1
347,-0.6554991385332095,-0.17918212128389285,2
348,-1.123974037380077,0.5804840250251162,2
349,-0.454772651277118,-1.0967669919907317,1
350,0.0483084672218768,-0.2277884324416382,0
351,-1.5284315530517636,0.5016989315027462,2
352,1.035083140023844,0.8625169616511595,0
353,-1.229369813559452,0.21383475971028137,2
354,3.158849975963126,1.120139688301132,0
355,-1.3467261585670536,-0.3965224730219544,2
356,-1.1954171017150432,0.47549721195328837,2
357,2.097390064749502,1.4696000092815238,0
358,2.4002858810294434,0.7261065936247307,1
359,1.755925567092105,1.8763624282754237,0
360,-1.007350610944698,0.022879076968260408,2
361,1.733336059302136,-1.7601827302322248,0
362,-0.06637516201382429,-1.019486612900969,1
363,-0.32364673295595947,-1.0964920732508963,2
364,-0.379654113705417,-0.6285535306011635,1
365,-1.4795425613004622,-0.14995000298822492,2
366,-1.2787118074313737,0.7109303669840745,2
367,-0.3859920933505898,-1.0106730459627449,1
368,-1.79893899600134,-1.1963126544058558,2
369,-1.3204571150848678,0.6846535638725231,0
370,-1.2812648899776062,1.6717861015617985,2
371,-0.2210440850500931,-0.6014815807509154,1
372,-1.4496400949464174,0.2518368094799026,2
373,-0.9077701745280529,-2.4928568504442516,2
374,1.9845403239964228,2.04248405976049,0
375,-1.055682439101511,0.680695430457059,1
376,3.098013760654901,2.3335402609978337,0
377,-2.063424681010231,0.8679644088279223,2
378,-0.3676830204591758,1.7264099698984832,1
379,1.3733193738855893,-2.0692968445169013,1
380,-0.5833949432350283,0.2563271617691914,0
381,-1.5787042127652302,0.20179633225260454,1
382,0.7214441012615807,-1.7409911024554652,1
383,-1.4581992486579645,0.9259152492530507,2
384,-0.8180379053649763,-0.4984186908842362,2
385,-1.40749323983134,0.5273936722672271,2
386,-1.3268395407879658,-0.32444582135818556,2
387,-0.40939346954130507,-0.09710023918680082,2
388,-0.21091516174233704,-0.4426613547577079,1
389,-1.5095911255285168,0.8806008333985758,2
390,1.5639645302812177,-2.5883621960490055,1
391,0.5042576745697668,-1.162888494468231,1
392,0.8152072460135924,0.9441526235723487,0
393,1.709834291992039,-1.1610938606082724,0
394,-1.5021292006869236,-0.19167577291536453,2
395,-1.4642118679191625,0.21401306923896904,2
396,-1.647398112639293,0.2930156632943712,2
397,0.4259154201646265,-0.027308408287986634,2
398,0.3671860717935292,-0.8495207282558516,0
399,1.8348461062816357,0.40086397431531384,0
400,-0.6734051327298869,-0.1692870206115376,1
401,0.9305989105246864,-1.6083543454646656,1
402,0.8642827189055321,-1.6806105181456041,1
403,-0.5917652692836889,-0.17987051979614127,1
404,-1.242621679465348,0.5956357990683662,2
405,0.13347887581873064,-0.11744927449368558,2
406,-2.166861492235101,1.3558109449702596,2
407,-1.1003331137379428,-0.09670759446176896,2
408,-1.3034612510775143,-0.14422642592113705,2
409,1.9339880257059912,-0.05057562890863582,0
410,-1.6609795493217339,0.8620351989729527,2
411,-1.2564994815047947,0.572254925167607,2
412,-1.2079122298829201,0.06201099812673768,2
413,-0.5555675880581499,0.3753164886245283,2
414,-1.874447643569585,0.45918994440649,2
415,-1.4362325265657179,-0.8616435216079902,2
416,-1.2663649095752452,-0.9752897476432896,2
417,0.5361662397075312,-0.68550370799078,0
418,-1.4387273524674902,0.8451167536872113,2
419,2.728717242583817,1.655922492976947,0
420,-2.1276153128589663,0.7712770331044819,2
421,-0.5394216660965756,-0.49163384805209176,2
422,2.107538774760103,1.7609212342981384,0
423,-1.883017934921916,0.775505736128994,2
424,-1.5374650104421492,0.872607240040946,2
425,-1.2021388704587777,0.19547199709075075,2
426,-1.0062661868286271,0.1431098257210648,2
427,0.987895419549479,-1.6363223775752846,1
428,1.7294023614127325,-1.1348891685199987,0
429,-0.015456608493128514,-1.2692819379160731,2
430,-1.7364592628459536,1.27534998263727,2
431,-1.2945085164719283,0.1432029830017957,2
432,-1.2666851120092038,0.8085740829154411,2
433,1.9409153399879144,-0.04987084938044117,0
434,-0.87577900322303,-0.29885500145260496,2
435,-1.5338238478166462,1.2630065594721647,2
436,-1.2023937628522463,0.5896399287522037,1
437,-1.564784861499551,0.5618961028267974,2
438,2.3492978709816943,1.3781299075882922,0
439,-1.07320384114849,0.8677352403218668,2
440,1.3501739810376578,-2.4798150587245575,1
441,1.2830237264235096,-1.9784386318366547,1
442,-1.2670780525696015,0.6029088399924952,2
443,-1.6454183805805314,1.1553082199508673,2
444,-0.2160432756538171,-0.10220759389766772,2
445,-1.7357655968392445,0.9617288256343238,2
446,-2.051020420756813,0.9069906486148456,2
447,-1.80193664555234,0.32405028455555523,0
448,-0.7376945836956498,-0.6557231314683617,2
449,-0.788604415141194,0.1857184643652259,1
450,-1.223908465448972,0.664022559311373,2
451,-1.6891026283145283,1.2037479841681415,2
452,-1.7222993716241413,0.6788823704453822,2
453,-1.1557128409830677,-0.6261106126730719,2
454,-0.64464011630786,-0.5930377621282182,1
455,0.5533628420650775,-1.729458097637851,2
456,2.3016844898035296,0.6776242567697804,0
457,-0.33370972246127156,-0.45498654937007854,0
458,-1.6916291336129925,-0.027355197356899123,2
459,-1.3896429376281658,0.6642630531462748,2
460,-0.9807538424154695,0.027101336196991444,2
461,-2.3078924985634384,1.278262646173631,2
462,-0.016920212775991723,-0.8428723071168185,2
463,-0.6794564291938147,-0.10903844332941967,2
464,0.008808531897860761,-1.3001724351151804,1
465,1.239364288632706,0.03054874568339974,0
466,-0.6103251315640595,0.100194284545207,1
467,-1.2081056314807253,1.5087079117196804,2
468,-2.333562700132971,1.1120878503943834,2
469,-0.8797197182572088,-0.08118304387196192,2
470,-1.7120412770996212,0.6466031934110319,2
471,-1.7915823832644415,0.8814770772619273,2
472,-0.6558526441342901,-0.48459683049091823,0
473,-1.0925374515580555,-0.13966845089117227,2
474,3.432241654587858,0.6994881740533583,0
475,-0.722120553321877,-0.5399085686828228,2
476,2.5193000914286894,1.7716445026236087,0
477,2.8418840564927206,2.2939703855002365,0
478,-0.803881013262727,-0.4667021326092178,2
479,-1.3474927544586495,-1.3435012177106012,1
480,-1.605573340017079,0.11770183093294702,2
481,-1.4226324091001716,1.1009863215550872,2
482,2.722374908651549,1.4323114776854806,0
483,0.7331719113831062,-1.23718641849124,1
484,-1.4316458654777793,0.47584127371339613,2
485,-1.1501725746255456,0.06707354709636103,2
486,0.4373017842296921,-0.5168707573983109,0
487,0.5956953614382005,-1.7563254189076194,0
488,-1.9682014932599392,1.1479317584700885,2
489,-1.3315063833919345,1.2279276844522538,2
490,-1.3065386947485562,0.18627006374869556,2
491,-1.2352933384518,0.6655979495469783,2
492,-0.9460620636511478,0.3281784788194472,2
493,0.26960582669658584,-1.6205563775749838,1
494,-0.4238207197083194,-0.9154155129418636,1
495,2.6786742623265067,0.4585530900276075,0
496,2.6267183570048593,2.00488230797732,0
497,-0.5120638554747411,-0.976438271089929,2
498,-1.434910491258375,0.08164540774761488,2
499,-2.0913389714012536,0.6323959490913094,2
500,-0.6595849632948929,-1.4140471281474236,1
501,-0.8794699404688658,-0.22635167513192633,2
502,0.7539553000164767,0.18506737479546098,1
503,2.673882391449309,1.1032282377635096,0
504,-1.4441675642951355,0.3897313403392402,2
505,0.7538876915128487,-2.5847379995987247,1
506,-0.8417741225681586,-0.4767415756493386,1
507,-1.2538001564984256,0.25073238236545253,2
508,-0.9004182285781337,-1.0172376057911825,0
509,2.2419687358019815,-0.26736595130022334,0
510,1.8257767933347064,0.13967839538758392,1
511,2.798326394249964,0.2248983602172885,0
512,0.018306211144372572,-0.043992163330660916,2
513,3.3122793489902493,2.7835557579469996,0
514,2.8443604622617444,1.3027332670503866,0
515,3.565505842028906,2.605495616724449,0
516,-0.6402146032828875,-0.6221926723990269,2
517,0.6057256436591419,-1.0271956890138063,0
518,2.0193453793924476,-1.0808713643220744,0
519,-0.14810155037441344,-0.8987807690458258,0
520,-1.5132675125831612,1.4938275888684824,2
521,-0.43246071628354604,-1.6637907363288316,2
522,-0.2228664467102079,0.846599298568255,2
523,-1.0347507694904288,-1.2653500720595776,2
524,2.9670972181655886,1.029046075093109,0
525,1.8549214910980465,-1.8395924177039642,0
526,0.8251541280259987,-0.5074234505974,1
527,0.509667064447514,-0.43729541858247983,2
528,3.589604520341547,0.4202681796535943,0
529,0.5072833139028622,-0.5806200139548486,0
530,0.3740890759854996,-1.0820775740335171,1
531,2.467358978056854,1.4367058125274519,0
532,-1.154663606655012,0.7588219031654843,2
533,2.8075489602721886,0.3622896909698142,0
534,0.3242360380116818,0.5424602432910586,2
535,-0.04383407087705411,-1.1663012349316808,2
536,2.3658549925035133,1.0753345355982327,0
537,-0.4628952917901847,-0.22714068080885486,2
538,-1.4543303764369353,0.5756616601300156,2
539,-0.544436085949501,-0.2474399080200886,0
540,-1.3199488582890184,0.2983945083903403,2
541,0.46426524279479614,-1.611895266878228,1
542,-1.710122472637863,-0.0008658285065514665,2
543,-1.8936105106408998,0.8144700224560831,2
544,-1.240330788698447,-0.43973403941156386,1
545,0.3371844466901323,-0.6200174444769432,1
546,0.7833181907546777,-0.430798679844827,1
547,1.2831389328641751,-1.223208022983546,1
548,-0.6484841843255881,-0.7136815847823536,1
549,-0.7613770544888491,-0.33276753507982937,2
550,0.7063848859678693,-1.395719134683585,0
551,1.760644510642903,0.15170483512499383,0
552,1.6457095650754017,-1.0814668529272105,0
553,2.6050167842904184,-0.4035321771072744,0
554,2.364225823862296,-0.7934451176566452,0
555,-0.5079801076109357,0.6621189847867587,0
556,0.6437152670443088,-1.755313500987681,1
557,0.12310366510057173,-0.14663762890898582,2
558,0.7972451678092287,-3.421326249443067,1
559,-1.8213599608035878,0.07478240639569213,2
560,-1.8247552425932045,-1.0133267128960939,2
561,0.7106558056171239,-2.1191189498434158,1
562,1.8109620929604735,-2.095289412530974,0
563,-0.9323839975238608,-0.5613215600204681,2
564,-1.401110037316854,-0.11831896239250518,2
565,-0.9109307080917715,-0.16708766096044897,2
566,1.4891909906579703,0.13595135267520705,0
567,0.4355451515269561,-1.242580244214812,0
568,-1.0208261726672903,-0.2336704553593688,2
569,-0.25963315239596835,-0.9098543273906632,2
570,-1.7369145037049463,-0.880386215763736,2
571,1.6478603299991474,-1.9199137668391764,0
572,0.7666686658373253,-1.6043571451532246,0
573,-0.2116589802646741,-0.7975295082972587,1
574,0.29406535278782775,-0.5913655597811143,2
575,3.077893019660292,0.25089540028049223,0
576,-1.3067403594467206,0.0439752113959209,2
577,-1.057860431565036,0.42743409328503845,1
578,-1.5758224208009215,0.3413965289931119,2
579,-1.1231483379045362,-0.17481043291616544,2
580,2.35886958147947,1.0553415205902592,0
581,-1.099461695218589,0.5003115716188614,2
582,-1.2589213414630227,-0.4653029828252835,1
583,-0.2631275981852887,-1.0013011692852078,2
584,-0.6853386464237741,-0.2663437159299825,2
585,-1.440999944544662,0.2242418794359745,2
586,-0.8928477909386426,-1.3576466672748075,2
587,-1.445742974601817,0.8411366290031306,2
588,0.22384308789952262,-1.6095132888360029,2
589,-1.6529144029176424,0.879848594780238,2
590,-1.1676931417607856,-0.703220555026329,2
591,0.12677999483958943,-0.8568959329319814,1
592,-1.1778787409475082,0.3767142061974716,2
593,0.1175448474344806,-1.1446493950799734,1
594,-0.6888579967653223,-0.36831997953303763,1
595,0.10929216451477297,0.4716667851899933,0
596,1.4798490369117903,0.11010957538618585,0
597,0.9873665290256712,0.5700551047078279,0
598,-1.0798474004193437,-0.6332251460488377,2
599,-2.1225874700405543,1.9088309865619695,2
600,2.001098627185716,1.502878870347611,0
601,1.1638120798511757,0.7930175104480558,0
602,-1.0690681214747495,0.2533660402597524,2
603,-1.401492939786786,0.388674228102618,2
604,-2.1652182371393773,0.5928020533160684,2
605,1.1389974674731609,1.0707773646220382,0
606,2.110008428651229,0.08560395163740239,0
607,-1.5783329519521825,1.4907479525547507,2
608,1.3966696758940067,-0.7843303453450907,0
609,-0.549636468974782,0.26052010418956795,1
610,-1.9317474182346692,-0.7499829211784742,2
611,-1.4953548335774403,-0.4870247069063512,2
612,-1.3671551847505072,0.1116793587206055,2
